2020/09/29, 220.8362208362214
2020/09/30, 249.3647493647495
2020/10/01, 264.7262647262651
2020/10/03, 263.08038808038873
2020/10/04, 308.61630861630874
2020/10/05, 376.64587664587725
2020/10/06, 403.7114037114052
2020/10/07, 440.948274281609
2020/10/09, 473.2039732039739
2020/10/10, 534.6500346500361
2020/10/11, 624.6246246246264
2020/10/12, 683.8761838761857
2020/10/14, 765.0727650727677
2020/10/15, 847.3665973666002
2020/10/16, 909.909909909913
2020/10/18, 1034.9965349965378
2020/10/19, 1199.584199584203
2020/10/20, 1361.5384615384664
2020/10/21, 1451.9519519519572
2020/10/22, 1555.09355509356
2020/10/23, 1665.696465696471
2020/10/24, 1792.099792099798
2020/10/25, 1854.6431046431107
2020/10/26, 2043.7360437360499
2020/10/28, 2092.746592746599
2020/10/29, 2176.38150971485
2020/10/30, 2318.780318780326
2020/10/31, 2408.7549087549164
2020/11/03, 2557.981057981066
2020/11/04, 2599.676599676608
2020/11/05, 2647.955647955657
2020/11/07, 2680.8731808731895
2020/11/08, 2726.9577269577358
2020/11/09, 2762.069762069771
2020/11/10, 2799.3762993763085
2020/11/12, 2841.07184107185
2020/11/13, 2887.1563871563962
2020/11/14, 2942.0189420189517
2020/11/15, 3001.8191268191367
2020/11/17, 3102.2176022176122
2020/11/18, 3159.27465927467
2020/11/19, 3225.109725109736
2020/11/20, 3277.7777777777887
2020/11/22, 3348.001848001859
2020/11/23, 3387.5028875028984
2020/11/24, 3457.726957726969
2020/11/25, 3490.644490644502
2020/11/27, 3525.756525756537
2020/11/28, 3556.479556479568
2020/11/29, 3571.8410718410832
2020/11/30, 3554.285054285066
2020/12/02, 3534.5345345345463
2020/12/03, 3497.2279972280085
2020/12/04, 3440.1709401709513
2020/12/05, 3400.669900669912
2020/12/07, 3339.22383922385
2020/12/08, 3266.8052668052774
2020/12/09, 3218.526218526229
2020/12/11, 3130.746130746141
2020/12/11, 3141.718641718652
2020/12/12, 2929.7297297297396
2020/12/13, 2856.433356433366
2020/12/14, 2751.975051975061
2020/12/15, 2628.2051282051366
2020/12/16, 2520.674520674529
2020/12/18, 2404.3659043659122
2020/12/18, 2289.886039886047
2020/12/19, 1996.1884961885025
2020/12/19, 2233.1947331947404
2020/12/19, 2088.357588357595
2020/12/20, 1994.5426195426257
2020/12/21, 1890.852390852397
2020/12/21, 1664.8186648186702
2020/12/23, 1645.6167706167762
2020/12/24, 1512.300762300767
2020/12/25, 1383.9223839223887
2020/12/26, 1219.8049698049736
2020/12/28, 1182.0281820281862
2020/12/29, 1122.776622776627
2020/12/30, 1081.0810810810844
2020/12/31, 1013.0515130515159
2021/01/02, 955.9944559944588
2021/01/03, 872.6033726033756
2021/01/04, 817.7408177408206
2021/01/05, 797.9902979903
2021/01/07, 760.6837606837635
2021/01/08, 729.9607299607314
2021/01/09, 699.2376992377012
2021/01/11, 675.0981750981773
2021/01/12, 653.1531531531555
2021/01/13, 646.5696465696483
2021/01/14, 631.2081312081327
2021/01/16, 615.8466158466181
2021/01/17, 598.2905982905995
2021/01/18, 592.0205920205935
2021/01/19, 565.3730653730663
2021/01/21, 556.5950565950588
2021/01/22, 543.4280434280454
2021/01/23, 523.6775236775256
2021/01/24, 519.2885192885205
2021/01/26, 503.9270039270059
2021/01/27, 495.1489951489966
2021/01/28, 488.56548856549034
2021/01/29, 475.3984753984769
2021/01/31, 462.2314622314634
2021/02/01, 457.8424578424592
2021/02/02, 444.67544467544576
2021/02/03, 424.924924924926
2021/02/05, 413.95241395241464
2021/02/06, 392.0073920073937
2021/02/07, 381.03488103488144
2021/02/08, 365.6733656733668
2021/02/11, 350.31185031185123
2021/02/12, 330.5613305613315
2021/02/13, 310.81081081081174
2021/02/15, 310.81081081081174
2021/02/16, 310.81081081081174
2021/02/17, 320.6860706860716
2021/02/18, 332.7558327558336
2021/02/20, 337.14483714483777
2021/02/21, 339.33933933934077
2021/02/22, 370.062370062371
2021/02/23, 391.5684915684933
2021/02/25, 407.36890736890837
2021/02/26, 422.7304227304239
2021/02/27, 422.7304227304239
2021/03/01, 444.67544467544576
2021/03/02, 464.4259644259664
2021/03/03, 481.98198198198315
2021/03/04, 496.2462462462472
2021/03/06, 521.0441210441231
2021/03/07, 523.6775236775256
2021/03/08, 547.8170478170496
2021/03/09, 578.5400785400798
2021/03/11, 618.0411180411193
2021/03/12, 639.986139986142
2021/03/13, 677.2926772926794
2021/03/14, 727.7662277662303
2021/03/16, 771.6562716562739
2021/03/17, 824.3243243243269
2021/03/18, 857.2418572418601
2021/03/19, 914.2989142989172
2021/03/21, 975.7449757449785
2021/03/22, 1043.774543774547
2021/03/23, 1099.1857241857278
2021/03/24, 1193.0006930006966
2021/03/26, 1261.0302610302651
2021/03/27, 1355.0281050281092
2021/03/28, 1379.972279972284
2021/03/28, 1435.897435897441
2021/03/29, 1480.4804804804853
2021/03/31, 1568.2605682605736
2021/04/01, 1612.1506121506172
2021/04/02, 1642.8736428736484
2021/04/03, 1682.3746823746878
2021/04/05, 1719.6812196812252
2021/04/06, 1756.9877569877622
2021/04/07, 1781.127281127287
2021/04/08, 1805.266805266811
2021/04/10, 1840.3788403788467
2021/04/11, 1896.1191961192021
2021/04/12, 1969.854469854476
2021/04/13, 2011.550011550018
2021/04/16, 2053.2455532455597
2021/04/17, 2048.8565488565555
2021/04/19, 2031.3005313005383
2021/04/20, 2011.550011550018
2021/04/21, 1987.4104874104937
2021/04/22, 1974.2434742434803
2021/04/24, 1950.1039501039563
2021/04/25, 1928.158928158934
2021/04/26, 1908.4084084084143
