2020/08/30, 182.04102332920047
2020/09/04, 225.75979563469627
2020/09/08, 231.77822402999846
2020/09/12, 251.63417108080648
2020/09/20, 254.36436380029227
2020/09/25, 297.18604960913035
2020/09/30, 297.18604960913035
2020/10/05, 329.6855629437614
2020/10/10, 343.1759269694576
2020/10/15, 373.83584520967634
2020/10/20, 425.95770621804695
2020/10/25, 508.43288628423215
2020/10/30, 612.9832074833757
2020/11/05, 767.1587963484717
2020/11/10, 946.0265693677438
2020/11/14, 1085.1459483827339
2020/11/20, 1359.9496600172806
2020/11/24, 1534.8247492392647
2020/11/28, 1830.863293136481
2020/12/02, 2035.8954130508273
2020/12/06, 2317.2658627296287
2020/12/11, 2623.422179646117
2020/12/15, 2917.587061873097
2020/12/18, 3174.546376648258
2020/12/21, 3371.7626507381938
2020/12/26, 3665.981066155752
2020/12/31, 3913.304406626844
2021/01/04, 4148.582779217851
2021/01/09, 4314.401837033697
2021/01/15, 4516.757297419135
2021/01/21, 4684.450016905217
2021/01/25, 4806.238025470528
2021/01/30, 4943.185660276835
2021/02/05, 5046.535134678236
2021/02/09, 5156.345091851685
2021/02/13, 5210.948946241406
2021/02/26, 5417.801194635409
2021/03/03, 5477.3836357489
2021/03/09, 5568.443592922347
2021/03/14, 5639.392914835267
2021/03/19, 5722.969580853047
2021/03/24, 5764.615969796009
2021/03/29, 5820.05932194707
2021/04/03, 5862.983207483376
2021/04/08, 5892.62112844892
2021/04/13, 5908.973084843702
2021/04/17, 5941.676997633269
2021/04/24, 5953.940964929356
2021/04/29, 5975.4029076975075
2021/05/04, 5975.4029076975075
2021/05/09, 5975.4029076975075
2021/05/14, 5997.886847740335
2021/05/19, 6005.040828663052
2021/05/24, 6006.062825937726
2021/05/29, 6009.128817761748
2021/06/01, 6009.128817761748
